date,_pm25,year,month,day,PM25,Date
4/24/2017,81,2017,4,24,48.84166667,4/24/2017
4/25/2017,70,2017,4,25,47.3,4/25/2017
4/26/2017,70,2017,4,26,43.30166667,4/26/2017
4/27/2017,76,2017,4,27,50.30666667,4/27/2017
4/28/2017,70,2017,4,28,34.39333333,4/28/2017
5/4/2017,49,2017,5,4,31.24333333,5/4/2017
5/5/2017,33,2017,5,5,32.755,5/5/2017
5/6/2017,87,2017,5,6,45.63728814,5/6/2017
5/7/2017,77,2017,5,7,39.24666667,5/7/2017
5/8/2017,94,2017,5,8,29.00333333,5/8/2017
5/9/2017,88,2017,5,9,20.48666667,5/9/2017
5/10/2017,77,2017,5,10,16.605,5/10/2017
5/11/2017,67,2017,5,11,28.985,5/11/2017
5/12/2017,64,2017,5,12,26.35,5/12/2017
5/13/2017,65,2017,5,13,15.63666667,5/13/2017
5/14/2017,91,2017,5,14,16.93,5/14/2017
5/15/2017,85,2017,5,15,16.36166667,5/15/2017
5/16/2017,81,2017,5,16,15.77333333,5/16/2017
5/17/2017,110,2017,5,17,17.07666667,5/17/2017
5/18/2017,86,2017,5,18,18.01833333,5/18/2017
5/19/2017,81,2017,5,19,16.21666667,5/19/2017
5/20/2017,73,2017,5,20,23.34666667,5/20/2017
5/21/2017,106,2017,5,21,22.44833333,5/21/2017
5/22/2017,67,2017,5,22,24.47666667,5/22/2017
5/23/2017,66,2017,5,23,16.81166667,5/23/2017
5/24/2017,69,2017,5,24,16.71833333,5/24/2017
5/25/2017,71,2017,5,25,17.77333333,5/25/2017
5/26/2017,80,2017,5,26,17.58666667,5/26/2017
5/27/2017,77,2017,5,27,19.97166667,5/27/2017
5/28/2017,84,2017,5,28,22.30833333,5/28/2017
5/29/2017,71,2017,5,29,23.45,5/29/2017
5/30/2017,91,2017,5,30,18.395,5/30/2017
5/31/2017,107,2017,5,31,19.05,5/31/2017
6/1/2017,109,2017,6,1,11.75128205,6/1/2017
6/2/2017,38,2017,6,2,10.60833333,6/2/2017
6/3/2017,36,2017,6,3,14.42592593,6/3/2017
6/8/2017,38,2017,6,8,19.58545455,6/8/2017
6/9/2017,62,2017,6,9,22.32280702,6/9/2017
6/10/2017,68,2017,6,10,18.82666667,6/10/2017
6/11/2017,70,2017,6,11,18.88333333,6/11/2017
6/12/2017,107,2017,6,12,17.375,6/12/2017
6/13/2017,93,2017,6,13,16.515,6/13/2017
6/14/2017,92,2017,6,14,16.83,6/14/2017
6/15/2017,81,2017,6,15,18.26166667,6/15/2017
6/16/2017,72,2017,6,16,31.49333333,6/16/2017
6/17/2017,91,2017,6,17,18.94,6/17/2017
6/18/2017,89,2017,6,18,15.76333333,6/18/2017
6/19/2017,85,2017,6,19,18.935,6/19/2017
6/20/2017,82,2017,6,20,18.57666667,6/20/2017
6/21/2017,76,2017,6,21,19.99333333,6/21/2017
6/22/2017,88,2017,6,22,28.335,6/22/2017
6/23/2017,104,2017,6,23,25.56206897,6/23/2017
6/24/2017,86,2017,6,24,27.95344828,6/24/2017
6/25/2017,79,2017,6,25,26.47833333,6/25/2017
6/26/2017,62,2017,6,26,21.83333333,6/26/2017
6/27/2017,78,2017,6,27,18.04,6/27/2017
6/28/2017,92,2017,6,28,14.675,6/28/2017
6/29/2017,61,2017,6,29,13.48833333,6/29/2017
6/30/2017,61,2017,6,30,18.2,6/30/2017
7/1/2017,68,2017,7,1,18.41666667,7/1/2017
1/3/2017,84,2017,1,3,19.62333333,1/3/2017
1/4/2017,109,2017,1,4,18.42666667,1/4/2017
1/5/2017,128,2017,1,5,17.56829268,1/5/2017
1/6/2017,118,2017,1,6,36.240625,1/6/2017
1/7/2017,87,2017,1,7,32.02166667,1/7/2017
1/8/2017,104,2017,1,8,23.48666667,1/8/2017
1/9/2017,68,2017,1,9,21.53833333,1/9/2017
1/10/2017,79,2017,1,10,24.22,1/10/2017
1/11/2017,99,2017,1,11,24.45166667,1/11/2017
1/12/2017,112,2017,1,12,19.71,1/12/2017
1/13/2017,116,2017,1,13,21.93333333,1/13/2017
1/14/2017,123,2017,1,14,15.49,1/14/2017
1/15/2017,112,2017,1,15,12.82166667,1/15/2017
1/16/2017,118,2017,1,16,13.51833333,1/16/2017
1/17/2017,87,2017,1,17,14.2,1/17/2017
1/18/2017,103,2017,1,18,13.37,1/18/2017
1/19/2017,105,2017,1,19,12.615,1/19/2017
1/20/2017,125,2017,1,20,12.21833333,1/20/2017
1/21/2017,130,2017,1,21,13.32666667,1/21/2017
1/22/2017,109,2017,1,22,13.035,1/22/2017
1/23/2017,121,2017,1,23,13.28,1/23/2017
1/24/2017,106,2017,1,24,13.24166667,1/24/2017
1/25/2017,111,2017,1,25,13.62666667,1/25/2017
1/26/2017,133,2017,1,26,16.54166667,1/26/2017
1/27/2017,96,2017,1,27,15.34333333,1/27/2017
1/28/2017,89,2017,1,28,16.78333333,1/28/2017
1/29/2017,124,2017,1,29,23.39666667,1/29/2017
1/30/2017,110,2017,1,30,25.90833333,1/30/2017
1/31/2017,90,2017,1,31,30.88666667,1/31/2017
2/1/2017,101,2017,2,1,34.15666667,2/1/2017
2/2/2017,104,2017,2,2,36.72833333,2/2/2017
2/3/2017,92,2017,2,3,37.465,2/3/2017
2/4/2017,87,2017,2,4,39.03666667,2/4/2017
2/5/2017,78,2017,2,5,35.88474576,2/5/2017
2/6/2017,75,2017,2,6,28.645,2/6/2017
2/7/2017,93,2017,2,7,19.97,2/7/2017
2/8/2017,94,2017,2,8,15.895,2/8/2017
2/9/2017,120,2017,2,9,17.75833333,2/9/2017
2/10/2017,106,2017,2,10,22.38666667,2/10/2017
2/11/2017,117,2017,2,11,18.115,2/11/2017
2/12/2017,102,2017,2,12,17.585,2/12/2017
2/13/2017,105,2017,2,13,15.045,2/13/2017
2/14/2017,121,2017,2,14,15.97166667,2/14/2017
2/15/2017,118,2017,2,15,16.90666667,2/15/2017
2/16/2017,97,2017,2,16,17.15,2/16/2017
2/17/2017,109,2017,2,17,17.92666667,2/17/2017
2/18/2017,113,2017,2,18,15.87666667,2/18/2017
2/19/2017,122,2017,2,19,15.89166667,2/19/2017
2/20/2017,122,2017,2,20,18.03571429,2/20/2017
2/21/2017,94,2017,2,21,29.03965517,2/21/2017
2/22/2017,75,2017,2,22,28.0440678,2/22/2017
2/23/2017,73,2017,2,23,33.69166667,2/23/2017
2/24/2017,74,2017,2,24,35.71833333,2/24/2017
2/25/2017,76,2017,2,25,36.70833333,2/25/2017
2/26/2017,117,2017,2,26,38.80666667,2/26/2017
2/27/2017,128,2017,2,27,39.49032258,2/27/2017
2/28/2017,117,2017,2,28,38.8,2/28/2017
3/1/2017,94,2017,3,1,48.72142857,3/1/2017
3/2/2017,104,2017,3,2,46.31666667,3/2/2017
3/3/2017,119,2017,3,3,46.65833333,3/3/2017
3/4/2017,132,2017,3,4,42.04,3/4/2017
3/5/2017,136,2017,3,5,37.06333333,3/5/2017
3/6/2017,97,2017,3,6,37.04333333,3/6/2017
3/7/2017,88,2017,3,7,37.77166667,3/7/2017
3/8/2017,87,2017,3,8,32.07333333,3/8/2017
3/9/2017,85,2017,3,9,28.44833333,3/9/2017
3/10/2017,81,2017,3,10,31.94,3/10/2017
3/11/2017,94,2017,3,11,34.145,3/11/2017
3/12/2017,101,2017,3,12,34.65,3/12/2017
3/13/2017,85,2017,3,13,31.46333333,3/13/2017
3/14/2017,91,2017,3,14,31.95,3/14/2017
3/15/2017,80,2017,3,15,33.085,3/15/2017
3/16/2017,101,2017,3,16,31.92166667,3/16/2017
3/17/2017,96,2017,3,17,31.22,3/17/2017
3/18/2017,89,2017,3,18,31.06666667,3/18/2017
3/19/2017,87,2017,3,19,31.15166667,3/19/2017
3/20/2017,94,2017,3,20,30.57333333,3/20/2017
3/21/2017,97,2017,3,21,33.965,3/21/2017
3/22/2017,5,2017,3,22,34.64,3/22/2017
3/23/2017,13,2017,3,23,32.99166667,3/23/2017
3/24/2017,56,2017,3,24,34.435,3/24/2017
3/25/2017,65,2017,3,25,38.86166667,3/25/2017
3/26/2017,67,2017,3,26,44.71833333,3/26/2017
3/27/2017,70,2017,3,27,51.50166667,3/27/2017
3/28/2017,87,2017,3,28,51.91166667,3/28/2017
3/29/2017,95,2017,3,29,51.96,3/29/2017
3/30/2017,90,2017,3,30,47.87,3/30/2017
3/31/2017,109,2017,3,31,37.75,3/31/2017
4/1/2017,88,2017,4,1,29.98596491,4/1/2017
1/1/2017,109,2017,1,1,35.71304348,1/1/2017
10/2/2018,84,2018,10,2,42.66166667,10/2/2018
10/3/2018,98,2018,10,3,41.18,10/3/2018
10/4/2018,81,2018,10,4,31.79666667,10/4/2018
10/5/2018,59,2018,10,5,29.49,10/5/2018
10/6/2018,56,2018,10,6,29.23333333,10/6/2018
10/7/2018,102,2018,10,7,32.415,10/7/2018
10/8/2018,102,2018,10,8,36.48,10/8/2018
10/9/2018,118,2018,10,9,39.07833333,10/9/2018
10/10/2018,100,2018,10,10,40.01333333,10/10/2018
10/11/2018,89,2018,10,11,42.22833333,10/11/2018
10/12/2018,84,2018,10,12,39.07166667,10/12/2018
10/13/2018,89,2018,10,13,33.48833333,10/13/2018
10/14/2018,86,2018,10,14,31.63833333,10/14/2018
10/15/2018,72,2018,10,15,32.04,10/15/2018
10/16/2018,56,2018,10,16,30.325,10/16/2018
10/17/2018,44,2018,10,17,31.68833333,10/17/2018
10/18/2018,50,2018,10,18,35.38666667,10/18/2018
10/19/2018,106,2018,10,19,37.11666667,10/19/2018
10/26/2018,53,2018,10,26,40.76333333,10/26/2018
10/27/2018,66,2018,10,27,44.69833333,10/27/2018
10/28/2018,69,2018,10,28,46.75666667,10/28/2018
10/29/2018,62,2018,10,29,50.07,10/29/2018
10/30/2018,110,2018,10,30,39.035,10/30/2018
10/31/2018,103,2018,10,31,33.37166667,10/31/2018
11/1/2018,91,2018,11,1,32.78833333,11/1/2018
11/2/2018,101,2018,11,2,29.15333333,11/2/2018
11/3/2018,108,2018,11,3,32.46166667,11/3/2018
11/4/2018,101,2018,11,4,31.76666667,11/4/2018
11/5/2018,69,2018,11,5,32.34666667,11/5/2018
11/6/2018,91,2018,11,6,30.64,11/6/2018
11/7/2018,91,2018,11,7,30.75666667,11/7/2018
11/8/2018,50,2018,11,8,30.01166667,11/8/2018
11/9/2018,42,2018,11,9,28.51166667,11/9/2018
11/10/2018,46,2018,11,10,28.68,11/10/2018
11/11/2018,59,2018,11,11,32.49666667,11/11/2018
11/12/2018,57,2018,11,12,31.11833333,11/12/2018
11/13/2018,73,2018,11,13,39.04666667,11/13/2018
11/14/2018,78,2018,11,14,49.66833333,11/14/2018
11/15/2018,80,2018,11,15,62.20166667,11/15/2018
11/16/2018,83,2018,11,16,57.19,11/16/2018
11/17/2018,77,2018,11,17,61.1,11/17/2018
11/18/2018,78,2018,11,18,56.6,11/18/2018
11/19/2018,74,2018,11,19,39.995,11/19/2018
11/20/2018,47,2018,11,20,35.84,11/20/2018
11/21/2018,53,2018,11,21,35.08,11/21/2018
11/22/2018,77,2018,11,22,31.99166667,11/22/2018
11/23/2018,90,2018,11,23,31.68,11/23/2018
11/24/2018,73,2018,11,24,25.8,11/24/2018
11/25/2018,58,2018,11,25,28.76,11/25/2018
11/26/2018,31,2018,11,26,26.33833333,11/26/2018
11/27/2018,38,2018,11,27,26.20666667,11/27/2018
11/28/2018,48,2018,11,28,27.13666667,11/28/2018
11/29/2018,99,2018,11,29,25.39666667,11/29/2018
11/30/2018,68,2018,11,30,25,11/30/2018
12/1/2018,93,2018,12,1,29.70166667,12/1/2018
12/2/2018,79,2018,12,2,33.61166667,12/2/2018
12/3/2018,67,2018,12,3,30.17166667,12/3/2018
12/4/2018,91,2018,12,4,31.62,12/4/2018
12/5/2018,82,2018,12,5,32.5,12/5/2018
12/6/2018,61,2018,12,6,31.795,12/6/2018
12/7/2018,77,2018,12,7,40.905,12/7/2018
12/8/2018,91,2018,12,8,44.22833333,12/8/2018
12/9/2018,57,2018,12,9,32.12,12/9/2018
12/10/2018,76,2018,12,10,26.38333333,12/10/2018
12/11/2018,52,2018,12,11,23.72333333,12/11/2018
12/12/2018,74,2018,12,12,24.63833333,12/12/2018
12/13/2018,93,2018,12,13,22.78,12/13/2018
12/14/2018,80,2018,12,14,22.69333333,12/14/2018
12/15/2018,80,2018,12,15,28.30166667,12/15/2018
12/16/2018,67,2018,12,16,24.405,12/16/2018
12/17/2018,64,2018,12,17,21.62666667,12/17/2018
12/18/2018,105,2018,12,18,23.98,12/18/2018
12/22/2018,112,2018,12,22,26.83166667,12/22/2018
12/23/2018,104,2018,12,23,24.34,12/23/2018
12/24/2018,121,2018,12,24,24.47,12/24/2018
12/25/2018,86,2018,12,25,23.96166667,12/25/2018
12/26/2018,98,2018,12,26,23.4,12/26/2018
12/27/2018,77,2018,12,27,22.82833333,12/27/2018
12/28/2018,91,2018,12,28,23.71166667,12/28/2018
12/29/2018,111,2018,12,29,24.49833333,12/29/2018
12/30/2018,100,2018,12,30,32.68833333,12/30/2018
12/31/2018,79,2018,12,31,25.63,12/31/2018
7/2/2018,60,2018,7,2,26.145,7/2/2018
7/3/2018,62,2018,7,3,31.83333333,7/3/2018
7/4/2018,50,2018,7,4,32.82166667,7/4/2018
7/5/2018,32,2018,7,5,38.78666667,7/5/2018
7/6/2018,42,2018,7,6,35.38666667,7/6/2018
7/7/2018,52,2018,7,7,36.90333333,7/7/2018
7/8/2018,53,2018,7,8,32.70338983,7/8/2018
7/9/2018,55,2018,7,9,29.1,7/9/2018
7/10/2018,56,2018,7,10,21.13333333,7/10/2018
7/11/2018,57,2018,7,11,20.705,7/11/2018
7/12/2018,44,2018,7,12,22.53666667,7/12/2018
7/13/2018,32,2018,7,13,22.30833333,7/13/2018
7/14/2018,41,2018,7,14,20.27166667,7/14/2018
7/15/2018,49,2018,7,15,33.24333333,7/15/2018
7/16/2018,59,2018,7,16,24.70166667,7/16/2018
7/17/2018,58,2018,7,17,32.28333333,7/17/2018
7/18/2018,50,2018,7,18,19.885,7/18/2018
7/19/2018,49,2018,7,19,19.3,7/19/2018
7/20/2018,61,2018,7,20,20.52,7/20/2018
7/21/2018,70,2018,7,21,18.65666667,7/21/2018
7/22/2018,62,2018,7,22,17.25833333,7/22/2018
7/23/2018,58,2018,7,23,21.03166667,7/23/2018
7/24/2018,62,2018,7,24,18.21666667,7/24/2018
7/25/2018,58,2018,7,25,22.41833333,7/25/2018
7/26/2018,69,2018,7,26,18.24666667,7/26/2018
7/27/2018,71,2018,7,27,19.49666667,7/27/2018
7/28/2018,65,2018,7,28,18.825,7/28/2018
7/29/2018,60,2018,7,29,21.63666667,7/29/2018
7/30/2018,52,2018,7,30,25.75666667,7/30/2018
7/31/2018,51,2018,7,31,25.61,7/31/2018
8/1/2018,76,2018,8,1,23.99666667,8/1/2018
8/2/2018,81,2018,8,2,22.82833333,8/2/2018
8/3/2018,61,2018,8,3,20.18666667,8/3/2018
8/4/2018,66,2018,8,4,22.11166667,8/4/2018
8/5/2018,60,2018,8,5,19.385,8/5/2018
8/6/2018,64,2018,8,6,17.12833333,8/6/2018
8/7/2018,80,2018,8,7,16.185,8/7/2018
8/8/2018,78,2018,8,8,16.40166667,8/8/2018
8/9/2018,65,2018,8,9,15.355,8/9/2018
8/10/2018,60,2018,8,10,16.15666667,8/10/2018
8/11/2018,52,2018,8,11,16.105,8/11/2018
8/12/2018,53,2018,8,12,20.07333333,8/12/2018
8/13/2018,59,2018,8,13,19.75333333,8/13/2018
8/14/2018,64,2018,8,14,17.43,8/14/2018
8/15/2018,83,2018,8,15,17.08666667,8/15/2018
8/16/2018,73,2018,8,16,20.20666667,8/16/2018
8/17/2018,73,2018,8,17,16.68166667,8/17/2018
8/18/2018,58,2018,8,18,17.98,8/18/2018
8/19/2018,58,2018,8,19,17.17,8/19/2018
8/20/2018,65,2018,8,20,17.01,8/20/2018
8/21/2018,64,2018,8,21,17.95333333,8/21/2018
8/22/2018,64,2018,8,22,31.38166667,8/22/2018
8/23/2018,65,2018,8,23,25.92333333,8/23/2018
8/24/2018,58,2018,8,24,18.52833333,8/24/2018
8/25/2018,62,2018,8,25,20.885,8/25/2018
8/26/2018,61,2018,8,26,14.62666667,8/26/2018
8/27/2018,54,2018,8,27,15.47166667,8/27/2018
8/28/2018,64,2018,8,28,17.01666667,8/28/2018
8/29/2018,60,2018,8,29,20.21333333,8/29/2018
8/30/2018,73,2018,8,30,22.565,8/30/2018
8/31/2018,63,2018,8,31,21.8245614,8/31/2018
9/1/2018,77,2018,9,1,21.12372881,9/1/2018
9/2/2018,66,2018,9,2,18.14333333,9/2/2018
9/3/2018,69,2018,9,3,16.61333333,9/3/2018
9/4/2018,53,2018,9,4,12.615,9/4/2018
9/5/2018,61,2018,9,5,11.8,9/5/2018
9/6/2018,52,2018,9,6,12.34,9/6/2018
9/7/2018,53,2018,9,7,15.3,9/7/2018
9/8/2018,75,2018,9,8,20.645,9/8/2018
9/9/2018,78,2018,9,9,15.44,9/9/2018
9/10/2018,82,2018,9,10,16.48166667,9/10/2018
9/11/2018,63,2018,9,11,16.01833333,9/11/2018
9/12/2018,73,2018,9,12,16.88833333,9/12/2018
9/13/2018,62,2018,9,13,20.06,9/13/2018
9/14/2018,79,2018,9,14,26.02166667,9/14/2018
9/15/2018,55,2018,9,15,28.08666667,9/15/2018
9/16/2018,54,2018,9,16,27.5326087,9/16/2018
9/17/2018,43,2018,9,17,36.7,9/17/2018
9/18/2018,39,2018,9,18,36.05833333,9/18/2018
9/19/2018,45,2018,9,19,7.655,9/19/2018
9/20/2018,68,2018,9,20,4.7,9/20/2018
9/21/2018,102,2018,9,21,4.7,9/21/2018
9/22/2018,77,2018,9,22,4.7,9/22/2018
9/23/2018,71,2018,9,23,18.525,9/23/2018
9/24/2018,93,2018,9,24,16.65833333,9/24/2018
9/25/2018,121,2018,9,25,16.33666667,9/25/2018
9/26/2018,71,2018,9,26,15.37666667,9/26/2018
9/27/2018,63,2018,9,27,25.32666667,9/27/2018
9/28/2018,62,2018,9,28,18.53333333,9/28/2018
9/29/2018,64,2018,9,29,28.2375,9/29/2018
9/30/2018,68,2018,9,30,13.37222222,9/30/2018
10/1/2018,39,2018,10,1,12.55,10/1/2018
4/2/2018,91,2018,4,2,13.46166667,4/2/2018
4/3/2018,88,2018,4,3,15.155,4/3/2018
4/4/2018,74,2018,4,4,15.78833333,4/4/2018
4/5/2018,66,2018,4,5,19.81,4/5/2018
4/6/2018,65,2018,4,6,19.62,4/6/2018
4/7/2018,68,2018,4,7,19.44117647,4/7/2018
4/8/2018,77,2018,4,8,39.26,4/8/2018
4/9/2018,98,2018,4,9,26.32166667,4/9/2018
4/10/2018,112,2018,4,10,25.69,4/10/2018
4/11/2018,89,2018,4,11,27.63666667,4/11/2018
4/12/2018,60,2018,4,12,25.91333333,4/12/2018
4/13/2018,58,2018,4,13,23.495,4/13/2018
4/14/2018,59,2018,4,14,26.165,4/14/2018
4/15/2018,59,2018,4,15,22.85166667,4/15/2018
4/16/2018,60,2018,4,16,21.97833333,4/16/2018
4/17/2018,66,2018,4,17,18.97,4/17/2018
4/18/2018,73,2018,4,18,19.68833333,4/18/2018
4/19/2018,91,2018,4,19,20.17833333,4/19/2018
4/20/2018,72,2018,4,20,27.475,4/20/2018
4/21/2018,76,2018,4,21,31.60166667,4/21/2018
4/22/2018,76,2018,4,22,31.22,4/22/2018
4/23/2018,83,2018,4,23,37.89666667,4/23/2018
4/24/2018,77,2018,4,24,37.74166667,4/24/2018
4/25/2018,59,2018,4,25,34.17166667,4/25/2018
4/26/2018,51,2018,4,26,26.89166667,4/26/2018
4/28/2018,49,2018,4,28,22.695,4/28/2018
4/29/2018,46,2018,4,29,26.705,4/29/2018
4/30/2018,49,2018,4,30,38.31,4/30/2018
5/1/2018,57,2018,5,1,44.67833333,5/1/2018
5/2/2018,53,2018,5,2,51.19166667,5/2/2018
5/3/2018,46,2018,5,3,40.94,5/3/2018
5/4/2018,56,2018,5,4,33.035,5/4/2018
5/5/2018,82,2018,5,5,21.08666667,5/5/2018
5/6/2018,88,2018,5,6,18.87,5/6/2018
5/7/2018,59,2018,5,7,20.44833333,5/7/2018
5/8/2018,80,2018,5,8,20.565,5/8/2018
5/9/2018,84,2018,5,9,19.165,5/9/2018
5/10/2018,71,2018,5,10,19.34666667,5/10/2018
5/11/2018,109,2018,5,11,25.10166667,5/11/2018
5/12/2018,79,2018,5,12,21.44166667,5/12/2018
5/13/2018,82,2018,5,13,22.64,5/13/2018
5/14/2018,81,2018,5,14,22.66166667,5/14/2018
5/15/2018,81,2018,5,15,18.01666667,5/15/2018
5/16/2018,62,2018,5,16,23.21833333,5/16/2018
5/17/2018,54,2018,5,17,19.57,5/17/2018
5/18/2018,55,2018,5,18,16.40666667,5/18/2018
5/19/2018,95,2018,5,19,17.37166667,5/19/2018
5/20/2018,75,2018,5,20,16.30666667,5/20/2018
5/21/2018,86,2018,5,21,15.16,5/21/2018
5/22/2018,87,2018,5,22,14.00333333,5/22/2018
5/23/2018,116,2018,5,23,13.5,5/23/2018
5/24/2018,84,2018,5,24,15.99333333,5/24/2018
5/25/2018,113,2018,5,25,16.56166667,5/25/2018
5/26/2018,97,2018,5,26,19.25166667,5/26/2018
5/27/2018,98,2018,5,27,18.85666667,5/27/2018
5/28/2018,97,2018,5,28,18.65666667,5/28/2018
5/29/2018,108,2018,5,29,18.15,5/29/2018
5/30/2018,106,2018,5,30,24.12833333,5/30/2018
5/31/2018,75,2018,5,31,26.31833333,5/31/2018
6/1/2018,73,2018,6,1,20.005,6/1/2018
6/2/2018,65,2018,6,2,17.50166667,6/2/2018
6/3/2018,80,2018,6,3,15.925,6/3/2018
6/4/2018,63,2018,6,4,18.24333333,6/4/2018
6/5/2018,66,2018,6,5,20.58333333,6/5/2018
6/6/2018,59,2018,6,6,17.40666667,6/6/2018
6/7/2018,78,2018,6,7,14.41,6/7/2018
6/8/2018,71,2018,6,8,14.25333333,6/8/2018
6/9/2018,64,2018,6,9,16.55833333,6/9/2018
6/10/2018,66,2018,6,10,16.565,6/10/2018
6/11/2018,70,2018,6,11,17.07833333,6/11/2018
6/12/2018,78,2018,6,12,16.90833333,6/12/2018
6/13/2018,83,2018,6,13,17.85833333,6/13/2018
6/14/2018,71,2018,6,14,15.38833333,6/14/2018
6/15/2018,79,2018,6,15,18.57833333,6/15/2018
6/16/2018,54,2018,6,16,9.758333333,6/16/2018
6/17/2018,35,2018,6,17,8.603333333,6/17/2018
6/19/2018,17,2018,6,19,8.683333333,6/19/2018
6/20/2018,35,2018,6,20,17.67666667,6/20/2018
6/21/2018,44,2018,6,21,27.01833333,6/21/2018
6/22/2018,49,2018,6,22,32.97666667,6/22/2018
6/23/2018,61,2018,6,23,42.03181818,6/23/2018
6/24/2018,70,2018,6,24,32.72820513,6/24/2018
6/25/2018,68,2018,6,25,22.21960784,6/25/2018
6/26/2018,74,2018,6,26,22.59302326,6/26/2018
6/27/2018,65,2018,6,27,17.02333333,6/27/2018
6/28/2018,87,2018,6,28,17.695,6/28/2018
6/29/2018,109,2018,6,29,24.52881356,6/29/2018
6/30/2018,78,2018,6,30,25.71833333,6/30/2018
7/1/2018,68,2018,7,1,15.45740741,7/1/2018
1/2/2018,96,2018,1,2,15.40363636,1/2/2018
1/3/2018,104,2018,1,3,22.09333333,1/3/2018
1/4/2018,135,2018,1,4,29.56833333,1/4/2018
1/5/2018,121,2018,1,5,27.29333333,1/5/2018
1/6/2018,61,2018,1,6,29.93833333,1/6/2018
1/7/2018,57,2018,1,7,33.46833333,1/7/2018
1/8/2018,55,2018,1,8,49.02666667,1/8/2018
1/9/2018,61,2018,1,9,44.80333333,1/9/2018
1/10/2018,74,2018,1,10,39.69333333,1/10/2018
1/11/2018,113,2018,1,11,31.99666667,1/11/2018
1/12/2018,89,2018,1,12,36.78666667,1/12/2018
1/13/2018,78,2018,1,13,43.48833333,1/13/2018
1/14/2018,126,2018,1,14,47.21333333,1/14/2018
1/16/2018,132,2018,1,16,48.71333333,1/16/2018
1/17/2018,122,2018,1,17,37.28666667,1/17/2018
1/18/2018,109,2018,1,18,57.84166667,1/18/2018
1/19/2018,134,2018,1,19,31.165,1/19/2018
1/20/2018,115,2018,1,20,18.925,1/20/2018
1/21/2018,122,2018,1,21,19.73,1/21/2018
1/22/2018,118,2018,1,22,13.44666667,1/22/2018
1/23/2018,141,2018,1,23,13.205,1/23/2018
1/24/2018,106,2018,1,24,16.6,1/24/2018
1/25/2018,109,2018,1,25,14.64333333,1/25/2018
1/26/2018,108,2018,1,26,14.075,1/26/2018
1/27/2018,117,2018,1,27,13.755,1/27/2018
1/28/2018,130,2018,1,28,16.54166667,1/28/2018
1/29/2018,97,2018,1,29,15.37833333,1/29/2018
1/30/2018,97,2018,1,30,13.55,1/30/2018
1/31/2018,116,2018,1,31,17.255,1/31/2018
2/1/2018,119,2018,2,1,20.97833333,2/1/2018
2/2/2018,112,2018,2,2,29.78,2/2/2018
2/3/2018,118,2018,2,3,30.92833333,2/3/2018
2/4/2018,137,2018,2,4,31.24,2/4/2018
2/5/2018,123,2018,2,5,26.76166667,2/5/2018
2/6/2018,140,2018,2,6,25.635,2/6/2018
2/7/2018,147,2018,2,7,24.385,2/7/2018
2/8/2018,142,2018,2,8,20.47333333,2/8/2018
2/9/2018,135,2018,2,9,15.56,2/9/2018
2/10/2018,126,2018,2,10,11.87,2/10/2018
2/11/2018,126,2018,2,11,12.06666667,2/11/2018
2/12/2018,137,2018,2,12,12.22333333,2/12/2018
2/13/2018,124,2018,2,13,13.58,2/13/2018
2/14/2018,134,2018,2,14,13.53,2/14/2018
2/15/2018,142,2018,2,15,12.94666667,2/15/2018
2/16/2018,133,2018,2,16,13.51,2/16/2018
2/17/2018,123,2018,2,17,14.215,2/17/2018
2/18/2018,92,2018,2,18,13.95333333,2/18/2018
2/19/2018,71,2018,2,19,11.54333333,2/19/2018
2/20/2018,72,2018,2,20,9.786666667,2/20/2018
2/21/2018,73,2018,2,21,13.82333333,2/21/2018
2/22/2018,69,2018,2,22,15.49833333,2/22/2018
2/23/2018,79,2018,2,23,23.88666667,2/23/2018
2/24/2018,90,2018,2,24,18.44,2/24/2018
2/25/2018,85,2018,2,25,16.01833333,2/25/2018
2/26/2018,98,2018,2,26,19.44666667,2/26/2018
2/27/2018,110,2018,2,27,15.26666667,2/27/2018
2/28/2018,114,2018,2,28,20.01666667,2/28/2018
3/1/2018,86,2018,3,1,22.325,3/1/2018
3/2/2018,53,2018,3,2,23.29333333,3/2/2018
3/3/2018,69,2018,3,3,19.79666667,3/3/2018
3/4/2018,68,2018,3,4,19.405,3/4/2018
3/5/2018,73,2018,3,5,14.35333333,3/5/2018
3/6/2018,73,2018,3,6,14.68833333,3/6/2018
3/7/2018,74,2018,3,7,13.18,3/7/2018
3/8/2018,81,2018,3,8,13.33833333,3/8/2018
3/9/2018,89,2018,3,9,13.23833333,3/9/2018
3/10/2018,108,2018,3,10,14.12,3/10/2018
3/11/2018,117,2018,3,11,14.48333333,3/11/2018
3/12/2018,104,2018,3,12,20.34333333,3/12/2018
3/13/2018,123,2018,3,13,28.87666667,3/13/2018
3/14/2018,85,2018,3,14,26.195,3/14/2018
3/15/2018,52,2018,3,15,13.61333333,3/15/2018
3/16/2018,54,2018,3,16,14.125,3/16/2018
3/17/2018,50,2018,3,17,17.045,3/17/2018
3/18/2018,61,2018,3,18,16.70333333,3/18/2018
3/19/2018,68,2018,3,19,16.47666667,3/19/2018
3/20/2018,65,2018,3,20,13.77833333,3/20/2018
3/21/2018,66,2018,3,21,13.59833333,3/21/2018
3/22/2018,79,2018,3,22,14.07666667,3/22/2018
3/23/2018,106,2018,3,23,16.58833333,3/23/2018
